<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
NVTK,5,20200302,155000,960.0000000,965.0000000,960.0000000,963.6000000,17147
NVTK,5,20200302,155500,964.0000000,971.0000000,963.6000000,971.0000000,26338
NVTK,5,20200302,160000,971.4000000,978.0000000,970.0000000,976.0000000,58473
NVTK,5,20200302,160500,974.8000000,977.0000000,968.8000000,976.8000000,65195
NVTK,5,20200302,161000,976.8000000,977.8000000,973.2000000,974.4000000,19779
NVTK,5,20200302,161500,974.4000000,978.0000000,972.2000000,978.0000000,39431
NVTK,5,20200302,162000,978.0000000,983.2000000,975.8000000,978.8000000,80295
NVTK,5,20200302,162500,977.6000000,978.4000000,972.0000000,975.8000000,37845
NVTK,5,20200302,163000,975.8000000,975.8000000,972.4000000,974.0000000,14702
NVTK,5,20200302,163500,974.0000000,974.8000000,971.2000000,974.6000000,12848
NVTK,5,20200302,164000,974.6000000,975.8000000,970.0000000,971.2000000,40087
NVTK,5,20200302,164500,971.2000000,974.6000000,970.2000000,971.0000000,40223
NVTK,5,20200302,165000,971.0000000,972.8000000,971.0000000,972.8000000,14125
NVTK,5,20200302,165500,972.2000000,979.8000000,971.8000000,978.0000000,65506
NVTK,5,20200302,170000,978.0000000,984.4000000,976.6000000,980.0000000,42353
NVTK,5,20200302,170500,980.0000000,983.8000000,979.0000000,981.4000000,76356
NVTK,5,20200302,171000,981.6000000,982.8000000,977.0000000,980.0000000,28269
NVTK,5,20200302,171500,979.8000000,980.8000000,976.6000000,979.6000000,16865
NVTK,5,20200302,172000,979.2000000,982.4000000,977.6000000,981.4000000,27331
NVTK,5,20200302,172500,982.4000000,984.0000000,980.4000000,984.0000000,51489
NVTK,5,20200302,173000,983.8000000,989.0000000,983.4000000,988.2000000,64459
NVTK,5,20200302,173500,989.0000000,989.8000000,982.4000000,983.6000000,44536
NVTK,5,20200302,174000,983.6000000,985.0000000,978.4000000,983.6000000,46706
NVTK,5,20200302,174500,983.6000000,990.2000000,983.0000000,988.0000000,70157
NVTK,5,20200302,175000,988.0000000,989.0000000,986.0000000,986.4000000,64797
NVTK,5,20200302,175500,986.4000000,990.4000000,985.4000000,989.0000000,49933
NVTK,5,20200302,180000,988.0000000,990.4000000,987.2000000,990.0000000,52465
NVTK,5,20200302,180500,990.0000000,992.2000000,987.0000000,988.4000000,62097
NVTK,5,20200302,181000,988.6000000,988.6000000,984.6000000,985.0000000,56964
NVTK,5,20200302,181500,985.0000000,989.0000000,984.4000000,989.0000000,77853
NVTK,5,20200302,182000,989.0000000,991.6000000,986.0000000,991.0000000,43915
NVTK,5,20200302,182500,990.8000000,998.0000000,990.0000000,997.6000000,69795
NVTK,5,20200302,183000,997.6000000,1001.8000000,996.0000000,998.8000000,112949
NVTK,5,20200302,183500,998.8000000,1001.2000000,997.6000000,1000.2000000,34719
NVTK,5,20200302,184000,1000.2000000,1001.4000000,999.2000000,1001.0000000,38057
NVTK,5,20200302,185000,997.2000000,997.2000000,997.2000000,997.2000000,49235
NVTK,5,20200303,100500,1012.0000000,1019.0000000,1010.4000000,1015.4000000,73247
NVTK,5,20200303,101000,1015.4000000,1018.0000000,1008.8000000,1012.2000000,68204
NVTK,5,20200303,101500,1012.8000000,1013.4000000,1008.2000000,1010.8000000,20262
NVTK,5,20200303,102000,1010.8000000,1012.8000000,1007.0000000,1009.0000000,15991
NVTK,5,20200303,102500,1009.0000000,1010.0000000,1003.4000000,1007.0000000,13768
NVTK,5,20200303,103000,1006.2000000,1013.8000000,1006.2000000,1011.0000000,18898
NVTK,5,20200303,103500,1012.8000000,1013.6000000,1006.4000000,1008.4000000,20096
NVTK,5,20200303,104000,1007.4000000,1013.2000000,1006.2000000,1013.2000000,20052
NVTK,5,20200303,104500,1013.4000000,1019.2000000,1012.0000000,1019.0000000,39225
NVTK,5,20200303,105000,1017.8000000,1018.4000000,1015.0000000,1015.2000000,12528
NVTK,5,20200303,105500,1015.6000000,1016.8000000,1014.0000000,1015.8000000,20639
NVTK,5,20200303,110000,1015.8000000,1019.0000000,1014.6000000,1018.4000000,17500
NVTK,5,20200303,110500,1018.2000000,1020.0000000,1014.0000000,1016.6000000,51171
NVTK,5,20200303,111000,1015.8000000,1017.4000000,1011.0000000,1011.8000000,41377
NVTK,5,20200303,111500,1011.8000000,1019.0000000,1011.2000000,1018.0000000,28172
NVTK,5,20200303,112000,1018.0000000,1021.8000000,1015.6000000,1021.4000000,49119
NVTK,5,20200303,112500,1021.4000000,1021.4000000,1016.4000000,1019.4000000,25914
NVTK,5,20200303,113000,1019.6000000,1019.6000000,1015.6000000,1019.4000000,21508
NVTK,5,20200303,113500,1019.8000000,1020.2000000,1016.8000000,1017.8000000,8753
NVTK,5,20200303,114000,1017.6000000,1019.2000000,1016.8000000,1018.6000000,16153
NVTK,5,20200303,114500,1017.6000000,1018.4000000,1013.0000000,1013.0000000,27480
NVTK,5,20200303,115000,1013.8000000,1015.8000000,1011.0000000,1012.6000000,20118
NVTK,5,20200303,115500,1012.0000000,1012.0000000,1009.0000000,1009.2000000,26075
